"2020-10-07";"23:05:18";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-07";"20:12:49";"SCHS";"";"Chart start ";""
"5";"2020-10-07";"20:12:50";"C";"";"File Nr. 424 | File Dev. ID #1, DIVING-PAM-II:  ";""
"21545";"2020-10-07";"20:13:11";"F";"10566";"301";"877";"0";"0.657";"0.0"
"26005";"2020-10-07";"20:13:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"31595";"2020-10-07";"20:13:21";"F";"10567";"576";"900";"0";"0.360";"0.0"
"36005";"2020-10-07";"20:13:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"38535";"2020-10-07";"20:13:28";"F";"10568";"702";"1311";"0";"0.465";"0.0"
"43005";"2020-10-07";"20:13:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"49675";"2020-10-07";"20:13:39";"F";"10569";"390";"681";"0";"0.427";"0.0"
"54005";"2020-10-07";"20:13:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"55875";"2020-10-07";"20:13:45";"F";"10570";"380";"688";"0";"0.448";"0.0"
"59005";"2020-10-07";"20:13:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"60145";"2020-10-07";"20:13:50";"F";"10571";"397";"745";"0";"0.467";"0.0"
"65005";"2020-10-07";"20:13:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"66585";"2020-10-07";"20:13:56";"F";"10572";"371";"807";"0";"0.540";"0.0"
"70005";"2020-10-07";"20:14:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"71225";"2020-10-07";"20:14:01";"F";"10573";"364";"679";"0";"0.464";"0.0"
"76005";"2020-10-07";"20:14:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"78535";"2020-10-07";"20:14:08";"F";"10574";"417";"886";"0";"0.529";"0.0"
"82035";"2020-10-07";"20:14:12";"F";"10575";"365";"775";"0";"0.529";"0.0"
"83005";"2020-10-07";"20:14:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"87005";"2020-10-07";"20:14:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"116315";"2020-10-07";"20:14:46";"F";"10576";"400";"775";"0";"0.484";"0.0"
"121005";"2020-10-07";"20:14:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"124155";"2020-10-07";"20:14:54";"F";"10577";"428";"795";"0";"0.462";"0.0"
"129005";"2020-10-07";"20:14:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"130665";"2020-10-07";"20:15:00";"F";"10578";"448";"848";"0";"0.472";"0.0"
"135005";"2020-10-07";"20:15:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"137695";"2020-10-07";"20:15:07";"F";"10579";"321";"595";"0";"0.461";"0.0"
"141005";"2020-10-07";"20:15:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"143685";"2020-10-07";"20:15:13";"F";"10580";"292";"592";"0";"0.507";"0.0"
"147005";"2020-10-07";"20:15:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"151845";"2020-10-07";"20:15:21";"F";"10581";"541";"1076";"0";"0.497";"0.0"
"156005";"2020-10-07";"20:15:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"158715";"2020-10-07";"20:15:28";"F";"10582";"370";"832";"0";"0.555";"0.0"
"163005";"2020-10-07";"20:15:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"173225";"2020-10-07";"20:15:43";"F";"10583";"406";"1056";"0";"0.616";"0.0"
"177005";"2020-10-07";"20:15:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"180305";"2020-10-07";"20:15:50";"F";"10584";"579";"1231";"0";"0.530";"0.0"
"185005";"2020-10-07";"20:15:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"187695";"2020-10-07";"20:15:57";"F";"10585";"358";"878";"0";"0.592";"0.0"
"192005";"2020-10-07";"20:16:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"194785";"2020-10-07";"20:16:04";"F";"10586";"300";"1056";"0";"0.716";"0.0"
"198005";"2020-10-07";"20:16:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"203665";"2020-10-07";"20:16:13";"F";"10587";"498";"1159";"0";"0.570";"0.0"
"207005";"2020-10-07";"20:16:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"209095";"2020-10-07";"20:16:19";"F";"10588";"360";"576";"0";"0.375";"0.0"
"214005";"2020-10-07";"20:16:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"216235";"2020-10-07";"20:16:26";"F";"10589";"514";"808";"0";"0.364";"0.0"
"221005";"2020-10-07";"20:16:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"222905";"2020-10-07";"20:16:32";"F";"10590";"374";"673";"0";"0.444";"0.0"
"227005";"2020-10-07";"20:16:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"228405";"2020-10-07";"20:16:38";"F";"10591";"386";"636";"0";"0.393";"0.0"
"233005";"2020-10-07";"20:16:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"233595";"2020-10-07";"20:16:43";"F";"10592";"232";"595";"0";"0.610";"0.0"
"238005";"2020-10-07";"20:16:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"238535";"2020-10-07";"20:16:48";"F";"10593";"219";"571";"0";"0.616";"0.0"
"243005";"2020-10-07";"20:16:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"258155";"2020-10-07";"20:17:08";"F";"10594";"352";"775";"0";"0.546";"0.0"
"263005";"2020-10-07";"20:17:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"264855";"2020-10-07";"20:17:14";"F";"10595";"442";"837";"0";"0.472";"0.0"
"268455";"2020-10-07";"20:17:18";"F";"10596";"424";"640";"0";"0.338";"0.0"
"269005";"2020-10-07";"20:17:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"273005";"2020-10-07";"20:17:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"273105";"2020-10-07";"20:17:23";"F";"10597";"424";"651";"0";"0.349";"0.0"
"278005";"2020-10-07";"20:17:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"278545";"2020-10-07";"20:17:28";"F";"10598";"336";"795";"0";"0.577";"0.0"
"282905";"2020-10-07";"20:17:32";"F";"10599";"506";"808";"0";"0.374";"0.0"
"283005";"2020-10-07";"20:17:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"287005";"2020-10-07";"20:17:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"291315";"2020-10-07";"20:17:41";"F";"10600";"411";"912";"0";"0.549";"0.0"
"296005";"2020-10-07";"20:17:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"296785";"2020-10-07";"20:17:46";"F";"10601";"481";"1256";"0";"0.617";"0.0"
"301005";"2020-10-07";"20:17:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"303475";"2020-10-07";"20:17:53";"F";"10602";"303";"618";"0";"0.510";"0.0"
"307535";"2020-10-07";"20:17:57";"F";"10603";"385";"661";"0";"0.418";"0.0"
"308005";"2020-10-07";"20:17:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"312005";"2020-10-07";"20:18:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"314315";"2020-10-07";"20:18:04";"F";"10604";"304";"796";"0";"0.618";"0.0"
"319005";"2020-10-07";"20:18:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"319215";"2020-10-07";"20:18:09";"F";"10605";"339";"877";"0";"0.613";"0.0"
"324005";"2020-10-07";"20:18:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"324085";"2020-10-07";"20:18:14";"F";"10606";"408";"697";"0";"0.415";"0.0"
"329005";"2020-10-07";"20:18:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"332215";"2020-10-07";"20:18:22";"F";"10607";"465";"801";"0";"0.419";"0.0"
"336005";"2020-10-07";"20:18:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"339945";"2020-10-07";"20:18:29";"F";"10608";"280";"638";"0";"0.561";"0.0"
"343005";"2020-10-07";"20:18:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"345555";"2020-10-07";"20:18:35";"F";"10609";"347";"766";"0";"0.547";"0.0"
"345560";"2020-10-07";"20:18:35";"SCHE";"";"Chart stop ";""
"350005";"2020-10-07";"20:18:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"405000";"2020-10-07";"20:19:34";"SCHS";"";"Chart start ";""
"405005";"2020-10-07";"20:19:35";"C";"";"File Nr. 425 | File Dev. ID #1, DIVING-PAM-II:  ";""
"474195";"2020-10-07";"20:20:44";"F";"10610";"219";"602";"0";"0.636";"0.0"
"478005";"2020-10-07";"20:20:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"484835";"2020-10-07";"20:20:54";"F";"10611";"149";"418";"0";"0.644";"0.0"
"488005";"2020-10-07";"20:20:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"492035";"2020-10-07";"20:21:02";"F";"10612";"195";"485";"0";"0.598";"0.0"
"496005";"2020-10-07";"20:21:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"503405";"2020-10-07";"20:21:13";"F";"10613";"161";"425";"0";"0.621";"0.0"
"507005";"2020-10-07";"20:21:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"511375";"2020-10-07";"20:21:21";"F";"10614";"174";"492";"0";"0.646";"0.0"
"515005";"2020-10-07";"20:21:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"521065";"2020-10-07";"20:21:31";"F";"10615";"206";"557";"0";"0.630";"0.0"
"525005";"2020-10-07";"20:21:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"528405";"2020-10-07";"20:21:38";"F";"10616";"233";"604";"0";"0.614";"0.0"
"532005";"2020-10-07";"20:21:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"535975";"2020-10-07";"20:21:45";"F";"10617";"236";"620";"0";"0.619";"0.0"
"539005";"2020-10-07";"20:21:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"546805";"2020-10-07";"20:21:56";"F";"10618";"139";"441";"0";"0.685";"0.0"
"550005";"2020-10-07";"20:22:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"555105";"2020-10-07";"20:22:05";"F";"10619";"151";"426";"0";"0.646";"0.0"
"560005";"2020-10-07";"20:22:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"569885";"2020-10-07";"20:22:19";"F";"10620";"171";"505";"0";"0.661";"0.0"
"573005";"2020-10-07";"20:22:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"577415";"2020-10-07";"20:22:27";"F";"10621";"265";"788";"0";"0.664";"0.0"
"581005";"2020-10-07";"20:22:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"583965";"2020-10-07";"20:22:33";"F";"10622";"185";"449";"0";"0.588";"0.0"
"587005";"2020-10-07";"20:22:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"589585";"2020-10-07";"20:22:39";"F";"10623";"204";"552";"0";"0.630";"0.0"
"593005";"2020-10-07";"20:22:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"597855";"2020-10-07";"20:22:47";"F";"10624";"185";"466";"0";"0.603";"0.0"
"601005";"2020-10-07";"20:22:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"604225";"2020-10-07";"20:22:54";"F";"10625";"237";"818";"0";"0.710";"0.0"
"608005";"2020-10-07";"20:22:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"611125";"2020-10-07";"20:23:01";"F";"10626";"287";"724";"0";"0.604";"0.0"
"615005";"2020-10-07";"20:23:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"618265";"2020-10-07";"20:23:08";"F";"10627";"227";"611";"0";"0.628";"0.0"
"622005";"2020-10-07";"20:23:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"624135";"2020-10-07";"20:23:14";"F";"10628";"207";"573";"0";"0.639";"0.0"
"628005";"2020-10-07";"20:23:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"631385";"2020-10-07";"20:23:21";"F";"10629";"164";"466";"0";"0.648";"0.0"
"635005";"2020-10-07";"20:23:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"637675";"2020-10-07";"20:23:27";"F";"10630";"172";"463";"0";"0.629";"0.0"
"641005";"2020-10-07";"20:23:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"644485";"2020-10-07";"20:23:34";"F";"10631";"200";"581";"0";"0.656";"0.0"
"648005";"2020-10-07";"20:23:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"651055";"2020-10-07";"20:23:41";"F";"10632";"178";"476";"0";"0.626";"0.0"
"655005";"2020-10-07";"20:23:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"657995";"2020-10-07";"20:23:47";"F";"10633";"128";"392";"0";"0.673";"0.0"
"661005";"2020-10-07";"20:23:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"663595";"2020-10-07";"20:23:53";"F";"10634";"192";"559";"0";"0.657";"0.0"
"667005";"2020-10-07";"20:23:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"671135";"2020-10-07";"20:24:01";"F";"10635";"163";"427";"0";"0.618";"0.0"
"675005";"2020-10-07";"20:24:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"681255";"2020-10-07";"20:24:11";"F";"10636";"167";"457";"0";"0.635";"0.0"
"685005";"2020-10-07";"20:24:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"699375";"2020-10-07";"20:24:29";"F";"10637";"174";"476";"0";"0.634";"0.0"
"703005";"2020-10-07";"20:24:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"704535";"2020-10-07";"20:24:34";"F";"10638";"165";"645";"0";"0.744";"0.0"
"708005";"2020-10-07";"20:24:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"716975";"2020-10-07";"20:24:46";"F";"10639";"170";"480";"0";"0.646";"0.0"
"720005";"2020-10-07";"20:24:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"734355";"2020-10-07";"20:25:04";"F";"10640";"221";"605";"0";"0.635";"0.0"
"738005";"2020-10-07";"20:25:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"744755";"2020-10-07";"20:25:14";"F";"10641";"264";"697";"0";"0.621";"0.0"
"748005";"2020-10-07";"20:25:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"751335";"2020-10-07";"20:25:21";"F";"10642";"245";"673";"0";"0.636";"0.0"
"755005";"2020-10-07";"20:25:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"760035";"2020-10-07";"20:25:30";"F";"10643";"235";"660";"0";"0.644";"0.0"
"765005";"2020-10-07";"20:25:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"768095";"2020-10-07";"20:25:38";"F";"10644";"166";"457";"0";"0.637";"0.0"
"773005";"2020-10-07";"20:25:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"775665";"2020-10-07";"20:25:45";"F";"10645";"173";"411";"0";"0.579";"0.0"
"780005";"2020-10-07";"20:25:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"782705";"2020-10-07";"20:25:52";"F";"10646";"180";"506";"0";"0.644";"0.0"
"787005";"2020-10-07";"20:25:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"788725";"2020-10-07";"20:25:58";"F";"10647";"141";"382";"0";"0.631";"0.0"
"793005";"2020-10-07";"20:26:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"796545";"2020-10-07";"20:26:06";"F";"10648";"187";"505";"0";"0.630";"0.0"
"801005";"2020-10-07";"20:26:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"802535";"2020-10-07";"20:26:12";"F";"10649";"160";"451";"0";"0.645";"0.0"
"807005";"2020-10-07";"20:26:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"810435";"2020-10-07";"20:26:20";"F";"10650";"199";"568";"0";"0.650";"0.0"
"814005";"2020-10-07";"20:26:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"817405";"2020-10-07";"20:26:27";"F";"10651";"186";"582";"0";"0.680";"0.0"
"821005";"2020-10-07";"20:26:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"822075";"2020-10-07";"20:26:32";"F";"10652";"166";"462";"0";"0.641";"0.0"
"827005";"2020-10-07";"20:26:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"830855";"2020-10-07";"20:26:40";"F";"10653";"154";"424";"0";"0.637";"0.0"
"830860";"2020-10-07";"20:26:40";"SCHE";"";"Chart stop ";""
"835005";"2020-10-07";"20:26:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"866000";"2020-10-07";"20:27:15";"SCHS";"";"Chart start ";""
"866005";"2020-10-07";"20:27:16";"C";"";"File Nr. 426 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1000295";"2020-10-07";"20:29:30";"F";"10654";"115";"528";"0";"0.782";"0.0"
"1005005";"2020-10-07";"20:29:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1007885";"2020-10-07";"20:29:37";"F";"10655";"238";"598";"0";"0.602";"0.0"
"1011005";"2020-10-07";"20:29:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1012735";"2020-10-07";"20:29:42";"F";"10656";"165";"624";"0";"0.736";"0.0"
"1016005";"2020-10-07";"20:29:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1019635";"2020-10-07";"20:29:49";"F";"10657";"194";"546";"0";"0.645";"0.0"
"1023005";"2020-10-07";"20:29:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1029925";"2020-10-07";"20:29:59";"F";"10658";"136";"355";"0";"0.617";"0.0"
"1034005";"2020-10-07";"20:30:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1040315";"2020-10-07";"20:30:10";"F";"10659";"152";"407";"0";"0.627";"0.0"
"1044005";"2020-10-07";"20:30:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1046075";"2020-10-07";"20:30:16";"F";"10660";"202";"552";"0";"0.634";"0.0"
"1051005";"2020-10-07";"20:30:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1052875";"2020-10-07";"20:30:22";"F";"10661";"174";"483";"0";"0.640";"0.0"
"1057005";"2020-10-07";"20:30:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1059175";"2020-10-07";"20:30:29";"F";"10662";"140";"480";"0";"0.708";"0.0"
"1064005";"2020-10-07";"20:30:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1068155";"2020-10-07";"20:30:38";"F";"10663";"111";"656";"0";"0.831";"0.0"
"1073005";"2020-10-07";"20:30:43";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1092225";"2020-10-07";"20:31:02";"F";"10664";"322";"1585";"0";"0.797";"0.0"
"1097005";"2020-10-07";"20:31:07";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1101255";"2020-10-07";"20:31:11";"F";"10665";"373";"1113";"0";"0.665";"0.0"
"1106005";"2020-10-07";"20:31:16";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1110145";"2020-10-07";"20:31:20";"F";"10666";"365";"1075";"0";"0.660";"0.0"
"1115005";"2020-10-07";"20:31:25";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1119185";"2020-10-07";"20:31:29";"F";"10667";"336";"970";"0";"0.654";"0.0"
"1124005";"2020-10-07";"20:31:34";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1126085";"2020-10-07";"20:31:36";"F";"10668";"391";"1177";"0";"0.668";"0.0"
"1131005";"2020-10-07";"20:31:41";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1140605";"2020-10-07";"20:31:50";"F";"10669";"397";"1167";"0";"0.660";"0.0"
"1145005";"2020-10-07";"20:31:55";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1149245";"2020-10-07";"20:31:59";"F";"10670";"325";"877";"0";"0.629";"0.0"
"1154005";"2020-10-07";"20:32:04";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1157905";"2020-10-07";"20:32:07";"F";"10671";"226";"854";"0";"0.735";"0.0"
"1161005";"2020-10-07";"20:32:11";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1164145";"2020-10-07";"20:32:14";"F";"10672";"375";"1412";"0";"0.734";"0.0"
"1169005";"2020-10-07";"20:32:19";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1169085";"2020-10-07";"20:32:19";"F";"10673";"399";"1189";"0";"0.664";"0.0"
